source_uic,target_uic,weight_minutes,source_name,target_name
87734335,87734319,23.0,Monistrol-d'Allier,Langeac
87734343,87731885,21.0,Chapeauroux,Alleyras
87734343,87734350,19.0,Chapeauroux,Langogne
87734350,87453670,9.0,Langogne,Pradelles
87734350,87503524,17.0,Langogne,L'Habitarelle
87734350,87734319,69.0,Langogne,Langeac
87734350,87734343,18.0,Langogne,Chapeauroux
87734350,87734368,11.0,Langogne,Luc
87734350,87775171,18.0,Langogne,La Bastide-St-Laurent-les-B.
87734350,87775288,120.0,Langogne,Alès
87734350,87783605,42.0,Langogne,Mende
87734368,87734350,11.0,Luc,Langogne
87734368,87775171,8.0,Luc,La Bastide-St-Laurent-les-B.
87734426,87734004,25.0,Vertaizon,Clermont-Ferrand
87734426,87734087,3.0,Vertaizon,Pont-du-Château
87734426,87734442,6.0,Vertaizon,Lezoux
87734442,87734004,33.0,Lezoux,Clermont-Ferrand
87734442,87734426,5.0,Lezoux,Vertaizon
87734442,87734459,9.0,Lezoux,Pont de Dore
87734459,87734442,8.0,Pont de Dore,Lezoux
87734459,87734475,10.0,Pont de Dore,Thiers
87734475,87734459,9.0,Thiers,Pont de Dore
87734475,87734491,19.0,Thiers,Chabreloche Pont Bascule
87734491,87731604,6.0,Chabreloche Pont Bascule,Celles-sur-Durolle Arrêt des Cars
87734491,87734475,22.0,Chabreloche Pont Bascule,Thiers
87734491,87742015,10.0,Chabreloche Pont Bascule,Noirétable Place Passelière
87734673,87731828,12.0,Darsac,Lachaud-Curmilhac
87734673,87734699,21.0,Darsac,Le Puy-en-Velay
87734681,87407932,2.0,Borne (Haute-Loire),Lanthenas
87734681,87589598,8.0,Borne (Haute-Loire),Le Puy En Velay Hôpital E.Roux
87734699,87024380,5.0,Le Puy-en-Velay,Le Puy-en-Velay Lafayette
87734699,87453654,23.0,Le Puy-en-Velay,Costaros
87734699,87680728,30.0,Le Puy-en-Velay,Fix Saint-Geneys Rn102 Bourg
87734699,87680736,20.0,Le Puy-en-Velay,Lavoute Arrêt CG
87734699,87687400,25.0,Le Puy-en-Velay,Coubladour Rond-Point
87734699,87726778,40.0,Le Puy-en-Velay,Bas - Monistrol
87734699,87734673,21.0,Le Puy-en-Velay,Darsac
87734699,87734707,10.0,Le Puy-en-Velay,Lavoûte-sur-Loire
87734699,87734723,17.0,Le Puy-en-Velay,Vorey
87734707,87734699,11.0,Lavoûte-sur-Loire,Le Puy-en-Velay
87734707,87734715,4.0,Lavoûte-sur-Loire,Saint-Vincent le Château
87734715,87680736,5.0,Saint-Vincent le Château,Lavoute Arrêt CG
87734715,87734707,3.0,Saint-Vincent le Château,Lavoûte-sur-Loire
87734715,87734723,4.0,Saint-Vincent le Château,Vorey
87734723,87680694,14.0,Vorey,Chamalieres Place Parking M.
87734723,87734699,18.0,Vorey,Le Puy-en-Velay
87734723,87734715,5.0,Vorey,Saint-Vincent le Château
87734723,87734731,7.0,Vorey,Chamalières-sur-Loire
87734723,87734749,10.0,Vorey,Retournac
87734731,87734723,7.0,Chamalières-sur-Loire,Vorey
87734731,87734749,4.0,Chamalières-sur-Loire,Retournac
87734749,87680694,7.0,Retournac,Chamalieres Place Parking M.
87734749,87726778,15.0,Retournac,Bas - Monistrol
87734749,87726786,10.0,Retournac,Pont de Lignon
87734749,87726794,12.0,Retournac,Beauzac
87734749,87734723,10.0,Retournac,Vorey
87734749,87734731,3.0,Retournac,Chamalières-sur-Loire
87734871,87645507,20.0,Massiac - Blesle,Neussargues
87734871,87734251,16.0,Massiac - Blesle,Arvant
87735522,87193177,1.0,Bouzonville Institut Providenc,Bouzonville
87737411,87543009,10.0,Les Aubrais Gare Routière,Orléans
87737411,87543033,15.0,Les Aubrais Gare Routière,Cercottes
87737411,87543074,40.0,Les Aubrais Gare Routière,Toury
87737411,87684290,70.0,Les Aubrais Gare Routière,Gien
87737411,87737429,120.0,Les Aubrais Gare Routière,Paris-Austerlitz Routiere
87737429,87737411,120.0,Paris-Austerlitz Routiere,Les Aubrais Gare Routière
87737593,87193565,15.0,Sarreguemines Lycée Technique,Ippling Rue de Sarreguemines
87737593,87737585,3.0,Sarreguemines Lycée Technique,Sarreguemines Collège Fulrad
87737668,87737692,12.0,Sarreguemines Barth,Sarreguemines Lycée Pange
87737676,87193565,13.0,Sarreguemines Collège Himmelsberg,Ippling Rue de Sarreguemines
87737676,87737692,5.0,Sarreguemines Collège Himmelsberg,Sarreguemines Lycée Pange
87737692,87193565,13.0,Sarreguemines Lycée Pange,Ippling Rue de Sarreguemines
87737692,87737684,4.0,Sarreguemines Lycée Pange,Sarreguemines Collège Jean Jaurès
87737700,87737692,3.0,Sarreguemines Utzschneider,Sarreguemines Lycée Pange
87737718,87193557,3.0,Hundling Stade,Metzing Centre
87737718,87193565,2.0,Hundling Stade,Ippling Rue de Sarreguemines
87737718,87737593,12.0,Hundling Stade,Sarreguemines Lycée Technique
87737734,87193524,1.0,Farschviller Croisement Gare,Farschviller
87737734,87476861,7.0,Farschviller Croisement Gare,Diebling Maison Forestière
87738096,87278259,7.0,Le Bouscat Sainte-Germaine,Mérignac Arlac
87738096,87581538,3.0,Le Bouscat Sainte-Germaine,Caudéran-Mérignac
87738096,87581728,5.0,Le Bouscat Sainte-Germaine,Blanquefort
87738096,87581736,2.0,Le Bouscat Sainte-Germaine,Bruges
87739961,87694729,2.0,Saint-Symphorien-des-Bois,Dyo
87739961,87694737,6.0,Saint-Symphorien-des-Bois,La Clayette - Baudemont
87741009,87111849,167.0,Chambéry - Challes-les-Eaux,Marne-la-Vallée Chessy
87741009,87335521,70.0,Chambéry - Challes-les-Eaux,Grenoble
87741009,87393009,219.0,Chambéry - Challes-les-Eaux,Versailles Chantiers
87741009,87393702,185.0,Chambéry - Challes-les-Eaux,Massy TGV
87741009,87686006,172.0,Chambéry - Challes-les-Eaux,Paris Gare de Lyon Hall 1 - 2
87741009,87698423,20.0,Chambéry - Challes-les-Eaux,Chambery-Jacob-Bellecombette
87741009,87698530,25.0,Chambéry - Challes-les-Eaux,Le Bourget-du-Lac-STAC
87741009,87723197,90.0,Chambéry - Challes-les-Eaux,Lyon Part Dieu
87741009,87725705,72.0,Chambéry - Challes-les-Eaux,Mâcon - Loché TGV
87741009,87741132,9.0,Chambéry - Challes-les-Eaux,Aix-les-Bains le Revard
87741009,87741140,7.0,Chambéry - Challes-les-Eaux,Viviers-du-Lac
87741009,87741181,8.0,Chambéry - Challes-les-Eaux,Montmélian
87741009,87741231,41.0,Chambéry - Challes-les-Eaux,Chamousset
87741009,87741306,32.0,Chambéry - Challes-les-Eaux,Saint-Avre - La Chambre
87741009,87741421,17.0,Chambéry - Challes-les-Eaux,Aiguebelette-le-Lac
87741009,87741439,14.0,Chambéry - Challes-les-Eaux,Lépin-le-Lac - La Bauche
87741009,87741645,29.0,Chambéry - Challes-les-Eaux,Albertville
87741009,87742007,62.0,Chambéry - Challes-les-Eaux,Modane
87741009,87742320,40.0,Chambéry - Challes-les-Eaux,Saint-Jean-de-Maurienne Arvan
87741009,87746008,34.0,Chambéry - Challes-les-Eaux,Annecy
87741009,87747402,30.0,Chambéry - Challes-les-Eaux,Grenoble Universités - Gières
87741009,87767269,16.0,Chambéry - Challes-les-Eaux,Nances Maison du Lac
87741074,87723197,55.0,Culoz,Lyon Part Dieu
87741074,87741108,3.0,Culoz,Vions - Chanaz
87741074,87741132,15.0,Culoz,Aix-les-Bains le Revard
87741074,87741504,7.0,Culoz,Virieu-le-Grand - Belley
87741074,87743716,29.0,Culoz,Ambérieu-en-Bugey
87741074,87743757,18.0,Culoz,Tenay - Hauteville
87741074,87745000,21.0,Culoz,Bellegarde
87741074,87745828,8.0,Culoz,Seyssel - Corbonod
87741108,87741074,3.0,Vions - Chanaz,Culoz
87741108,87741116,3.0,Vions - Chanaz,Chindrieux
87741116,87741108,3.0,Chindrieux,Vions - Chanaz
87741116,87741132,11.0,Chindrieux,Aix-les-Bains le Revard
87741132,87698308,12.0,Aix-les-Bains le Revard,Grésy-sur-Aix Le Chevret Ondéa
87741132,87723197,68.0,Aix-les-Bains le Revard,Lyon Part Dieu
87741132,87725705,84.0,Aix-les-Bains le Revard,Mâcon - Loché TGV
87741132,87741009,9.0,Aix-les-Bains le Revard,Chambéry - Challes-les-Eaux
87741132,87741074,15.0,Aix-les-Bains le Revard,Culoz
87741132,87741116,10.0,Aix-les-Bains le Revard,Chindrieux
87741132,87741140,4.0,Aix-les-Bains le Revard,Viviers-du-Lac
87741132,87743716,44.0,Aix-les-Bains le Revard,Ambérieu-en-Bugey
87741132,87745000,35.0,Aix-les-Bains le Revard,Bellegarde
87741132,87745828,24.0,Aix-les-Bains le Revard,Seyssel - Corbonod
87741132,87746008,27.0,Aix-les-Bains le Revard,Annecy
87741132,87746107,3.0,Aix-les-Bains le Revard,Grésy-sur-Aix
87741132,87746115,9.0,Aix-les-Bains le Revard,Albens
87741132,87746149,14.0,Aix-les-Bains le Revard,Rumilly
87741132,87746305,65.0,Aix-les-Bains le Revard,La Roche-sur-Foron
87741140,87741009,7.0,Viviers-du-Lac,Chambéry - Challes-les-Eaux
87741140,87741132,4.0,Viviers-du-Lac,Aix-les-Bains le Revard
87741181,87741009,8.0,Montmélian,Chambéry - Challes-les-Eaux
87741181,87741223,6.0,Montmélian,Saint-Pierre-d'Albigny
87741181,87741256,25.0,Montmélian,Aiguebelle
87741181,87741645,34.0,Montmélian,Albertville
87741181,87747493,5.0,Montmélian,Pontcharra sur Bréda
87741223,87741181,6.0,Saint-Pierre-d'Albigny,Montmélian
87741223,87741231,3.0,Saint-Pierre-d'Albigny,Chamousset
87741223,87741249,13.0,Saint-Pierre-d'Albigny,Aiton-Salle-Polyvalente
87741223,87741256,16.0,Saint-Pierre-d'Albigny,Aiguebelle
87741223,87741306,20.0,Saint-Pierre-d'Albigny,Saint-Avre - La Chambre
87741223,87741611,8.0,Saint-Pierre-d'Albigny,Grésy-sur-Isère
87741223,87741645,18.0,Saint-Pierre-d'Albigny,Albertville
87741231,87741009,41.0,Chamousset,Chambéry - Challes-les-Eaux
87741231,87741223,4.0,Chamousset,Saint-Pierre-d'Albigny
87741231,87741256,5.0,Chamousset,Aiguebelle
87741249,87697151,11.0,Aiton-Salle-Polyvalente,Argentine-Gemelly-ou-Stade
87741249,87741223,13.0,Aiton-Salle-Polyvalente,Saint-Pierre-d'Albigny
87741249,87741231,5.0,Aiton-Salle-Polyvalente,Chamousset
87741249,87741256,7.0,Aiton-Salle-Polyvalente,Aiguebelle
87741256,87697151,6.0,Aiguebelle,Argentine-Gemelly-ou-Stade
87741256,87741231,5.0,Aiguebelle,Chamousset
87741256,87741249,7.0,Aiguebelle,Aiton-Salle-Polyvalente
87741256,87741280,6.0,Aiguebelle,Épierre - Saint-Léger
87741256,87741306,19.0,Aiguebelle,Saint-Avre - La Chambre
87741272,87697144,1.0,Argentine,Argentine-La-Combe
87741272,87697151,3.0,Argentine,Argentine-Gemelly-ou-Stade
87741272,87741280,6.0,Argentine,Épierre - Saint-Léger
87741280,87741256,6.0,Épierre - Saint-Léger,Aiguebelle
87741280,87741272,7.0,Épierre - Saint-Léger,Argentine
87741280,87741298,8.0,Épierre - Saint-Léger,Les Chavannes-Saint-Rémy
87741280,87741306,8.0,Épierre - Saint-Léger,Saint-Avre - La Chambre
87741298,87697698,4.0,Les Chavannes-Saint-Rémy,La Chambre
87741298,87741280,8.0,Les Chavannes-Saint-Rémy,Épierre - Saint-Léger
87741306,87392829,60.0,Saint-Avre - La Chambre,Saint-Martin-d'Hères
87741306,87686006,212.0,Saint-Avre - La Chambre,Paris Gare de Lyon Hall 1 - 2
87741306,87697698,2.0,Saint-Avre - La Chambre,La Chambre
87741306,87697722,4.0,Saint-Avre - La Chambre,Saint-Étienne-de-Cuines
87741306,87741009,31.0,Saint-Avre - La Chambre,Chambéry - Challes-les-Eaux
87741306,87741223,20.0,Saint-Avre - La Chambre,Saint-Pierre-d'Albigny
87741306,87741280,8.0,Saint-Avre - La Chambre,Épierre - Saint-Léger
87741306,87742320,7.0,Saint-Avre - La Chambre,Saint-Jean-de-Maurienne Arvan
87741421,87741009,13.0,Aiguebelette-le-Lac,Chambéry - Challes-les-Eaux
87741421,87741439,4.0,Aiguebelette-le-Lac,Lépin-le-Lac - La Bauche
87741439,87695957,5.0,Lépin-le-Lac - La Bauche,Aiguebelette-Centre
87741439,87697508,4.0,Lépin-le-Lac - La Bauche,La-Bridoire-Abris-Bus-le-Haut
87741439,87741009,15.0,Lépin-le-Lac - La Bauche,Chambéry - Challes-les-Eaux
87741439,87741421,3.0,Lépin-le-Lac - La Bauche,Aiguebelette-le-Lac
87741439,87741454,4.0,Lépin-le-Lac - La Bauche,Saint-Béron - La Bridoire
87741439,87741470,9.0,Lépin-le-Lac - La Bauche,Pont-de-Beauvoisin
87741447,87697508,2.0,La Bridoire,La-Bridoire-Abris-Bus-le-Haut
87741447,87741454,4.0,La Bridoire,Saint-Béron - La Bridoire
87741454,87741439,5.0,Saint-Béron - La Bridoire,Lépin-le-Lac - La Bauche
87741454,87741447,3.0,Saint-Béron - La Bridoire,La Bridoire
87741454,87741462,4.0,Saint-Béron - La Bridoire,Domessin-le-Bonnard
87741454,87741470,4.0,Saint-Béron - La Bridoire,Pont-de-Beauvoisin
87741462,87741454,5.0,Domessin-le-Bonnard,Saint-Béron - La Bridoire
87741462,87741470,4.0,Domessin-le-Bonnard,Pont-de-Beauvoisin
87741470,87696385,11.0,Pont-de-Beauvoisin,Les Abrets - Rue-Italie
87741470,87723478,15.0,Pont-de-Beauvoisin,La Tour-du-Pin
87741470,87741439,9.0,Pont-de-Beauvoisin,Lépin-le-Lac - La Bauche
87741470,87741454,5.0,Pont-de-Beauvoisin,Saint-Béron - La Bridoire
87741470,87741462,3.0,Pont-de-Beauvoisin,Domessin-le-Bonnard
87741470,87741496,8.0,Pont-de-Beauvoisin,Les Abrets - Fitilieu
87741496,87696385,2.0,Les Abrets - Fitilieu,Les Abrets - Rue-Italie
87741496,87723494,4.0,Les Abrets - Fitilieu,Saint-André-le-Gaz
87741496,87741470,14.0,Les Abrets - Fitilieu,Pont-de-Beauvoisin
87741504,87741074,8.0,Virieu-le-Grand - Belley,Culoz
87741504,87743716,24.0,Virieu-le-Grand - Belley,Ambérieu-en-Bugey
87741504,87743757,13.0,Virieu-le-Grand - Belley,Tenay - Hauteville
87741611,87741223,8.0,Grésy-sur-Isère,Saint-Pierre-d'Albigny
87741611,87741629,6.0,Grésy-sur-Isère,Frontenex
87741629,87741611,5.0,Frontenex,Grésy-sur-Isère
87741629,87741645,7.0,Frontenex,Albertville
87741645,87335521,82.0,Albertville,Grenoble
87741645,87392829,55.0,Albertville,Saint-Martin-d'Hères
87741645,87686006,209.0,Albertville,Paris Gare de Lyon Hall 1 - 2
87741645,87696443,19.0,Albertville,Moutiers-Lycée
87741645,87698795,15.0,Albertville,Ugine-Place-du-Val-d'Arly
87741645,87741009,29.0,Albertville,Chambéry - Challes-les-Eaux
87741645,87741223,16.0,Albertville,Saint-Pierre-d'Albigny
87741645,87741629,6.0,Albertville,Frontenex
87741645,87741678,8.0,Albertville,La Bathie
87741645,87741694,14.0,Albertville,Notre-Dame de Briançon
87741645,87741728,17.0,Albertville,Moûtiers-Salins-Brides-les-B.
87741645,87747006,65.0,Albertville,Grenoble
87741678,87741645,13.0,La Bathie,Albertville
87741678,87741686,5.0,La Bathie,Cévins-échangeur
87741686,87696658,5.0,Cévins-échangeur,Saint-Paul Collège
87741686,87741678,6.0,Cévins-échangeur,La Bathie
87741694,87696658,6.0,Notre-Dame de Briançon,Saint-Paul Collège
87741694,87741645,13.0,Notre-Dame de Briançon,Albertville
87741694,87741702,6.0,Notre-Dame de Briançon,La Léchère les Bains Petit Coeur
87741694,87741728,7.0,Notre-Dame de Briançon,Moûtiers-Salins-Brides-les-B.
87741702,87741694,5.0,La Léchère les Bains Petit Coeur,Notre-Dame de Briançon
87741702,87741710,5.0,La Léchère les Bains Petit Coeur,Aigueblanche-Centre
87741710,87696443,4.0,Aigueblanche-Centre,Moutiers-Lycée
87741710,87741702,3.0,Aigueblanche-Centre,La Léchère les Bains Petit Coeur
87741710,87741728,10.0,Aigueblanche-Centre,Moûtiers-Salins-Brides-les-B.
87741728,87696443,2.0,Moûtiers-Salins-Brides-les-B.,Moutiers-Lycée
87741728,87741645,17.0,Moûtiers-Salins-Brides-les-B.,Albertville
87741728,87741694,7.0,Moûtiers-Salins-Brides-les-B.,Notre-Dame de Briançon
87741728,87741710,10.0,Moûtiers-Salins-Brides-les-B.,Aigueblanche-Centre
87741728,87741769,12.0,Moûtiers-Salins-Brides-les-B.,Aime - La Plagne
87741728,87741793,30.0,Moûtiers-Salins-Brides-les-B.,Bourg-Saint-Maurice
87741769,87741728,12.0,Aime - La Plagne,Moûtiers-Salins-Brides-les-B.
87741769,87741777,7.0,Aime - La Plagne,Landry
87741769,87741793,13.0,Aime - La Plagne,Bourg-Saint-Maurice
87741777,87741769,6.0,Landry,Aime - La Plagne
87741777,87741793,7.0,Landry,Bourg-Saint-Maurice
87741793,87741728,30.0,Bourg-Saint-Maurice,Moûtiers-Salins-Brides-les-B.
87741793,87741769,12.0,Bourg-Saint-Maurice,Aime - La Plagne
87741793,87741777,6.0,Bourg-Saint-Maurice,Landry
87742007,83002048,26.0,Modane,OULX CESANA CLAVIERE SESTRIERE
87742007,87741009,60.0,Modane,Chambéry - Challes-les-Eaux
87742007,87742320,23.0,Modane,Saint-Jean-de-Maurienne Arvan
87742007,87742361,12.0,Modane,Saint-Michel - Valloire
87742015,87734491,9.0,Noirétable Place Passelière,Chabreloche Pont Bascule
87742015,87754911,25.0,Noirétable Place Passelière,Boen Parc Lignon
87742056,87335521,3.0,Grenoble Cité Internationale,Grenoble
87742197,87214692,5.0,Schirmeck Cité Scolaire,Schirmeck - La Broque
87742221,87174003,3.0,Châlons-en-Champagne Marne,Châlons-en-Champagne
87742221,87640144,30.0,Châlons-en-Champagne Marne,Suippes Garage
87742247,87191692,5.0,Auboué Centre,Homécourt
87742247,87192732,7.0,Auboué Centre,Valleroy - Moineville
87742254,87191692,15.0,Hatrize Centre,Homécourt
87742254,87192666,7.0,Hatrize Centre,Conflans - Jarny
87742254,87192732,5.0,Hatrize Centre,Valleroy - Moineville
87742262,87755009,3.0,Toulon Sainte-Musse,Toulon
87742262,87755306,2.0,Toulon Sainte-Musse,La Garde
87742320,87697714,7.0,Saint-Jean-de-Maurienne Arvan,Pontamafrey
87742320,87741009,36.0,Saint-Jean-de-Maurienne Arvan,Chambéry - Challes-les-Eaux
87742320,87741306,6.0,Saint-Jean-de-Maurienne Arvan,Saint-Avre - La Chambre
87742320,87742007,22.0,Saint-Jean-de-Maurienne Arvan,Modane
87742320,87742361,9.0,Saint-Jean-de-Maurienne Arvan,Saint-Michel - Valloire
87742361,87742007,13.0,Saint-Michel - Valloire,Modane
87742361,87742320,10.0,Saint-Michel - Valloire,Saint-Jean-de-Maurienne Arvan
87743005,87111849,101.0,Bourg-en-Bresse,Marne-la-Vallée Chessy
87743005,87271494,110.0,Bourg-en-Bresse,Aéroport Charles de Gaulle 2 TGV
87743005,87686006,108.0,Bourg-en-Bresse,Paris Gare de Lyon Hall 1 - 2
87743005,87713040,74.0,Bourg-en-Bresse,Dijon
87743005,87713735,55.0,Bourg-en-Bresse,Louhans
87743005,87718296,16.0,Bourg-en-Bresse,Saint-Amour
87743005,87723197,47.0,Bourg-en-Bresse,Lyon Part Dieu
87743005,87723585,25.0,Bourg-en-Bresse,Meximieux - Pérouges
87743005,87723791,6.0,Bourg-en-Bresse,Servas - Lent
87743005,87725846,5.0,Bourg-en-Bresse,Polliat
87743005,87743112,7.0,Bourg-en-Bresse,Saint-Martin-du-Mont
87743005,87743302,7.0,Bourg-en-Bresse,Ceyzériat
87743005,87743351,25.0,Bourg-en-Bresse,Nurieux Gare
87743005,87743716,16.0,Bourg-en-Bresse,Ambérieu-en-Bugey
87743005,87745000,46.0,Bourg-en-Bresse,Bellegarde
87743104,87695999,8.0,La Vavrette Tossiat RD1075,Bourg-en-Bresse Archives
87743104,87696500,6.0,La Vavrette Tossiat RD1075,Saint-Martin-du-Mont Le Farget
87743112,87743005,7.0,Saint-Martin-du-Mont,Bourg-en-Bresse
87743112,87743120,4.0,Saint-Martin-du-Mont,Pont-d'Ain
87743120,87695965,5.0,Pont-d'Ain,Ambronay-Priay RD 1075
87743120,87695999,23.0,Pont-d'Ain,Bourg-en-Bresse Archives
87743120,87696013,20.0,Pont-d'Ain,Bourg-en-Bresse Gare Routière
87743120,87696500,6.0,Pont-d'Ain,Saint-Martin-du-Mont Le Farget
87743120,87743112,4.0,Pont-d'Ain,Saint-Martin-du-Mont
87743120,87743146,3.0,Pont-d'Ain,Ambronay - Priay
87743120,87743716,15.0,Pont-d'Ain,Ambérieu-en-Bugey
87743146,87743120,3.0,Ambronay - Priay,Pont-d'Ain
87743146,87743716,6.0,Ambronay - Priay,Ambérieu-en-Bugey
87743302,87743005,8.0,Ceyzériat,Bourg-en-Bresse
87743302,87743328,8.0,Ceyzériat,Villereversure
87743328,87743302,7.0,Villereversure,Ceyzériat
87743328,87743336,3.0,Villereversure,Simandre-sur-Suran
87743336,87743328,3.0,Simandre-sur-Suran,Villereversure
87743336,87743344,3.0,Simandre-sur-Suran,Cize - Bolozon
87743344,87743336,2.0,Cize - Bolozon,Simandre-sur-Suran
87743344,87743351,9.0,Cize - Bolozon,Nurieux Gare
87743351,87131961,2.0,Nurieux Gare,Brion - Montréal-la-Cluse Gare
87743351,87743005,24.0,Nurieux Gare,Bourg-en-Bresse
87743351,87743344,7.0,Nurieux Gare,Cize - Bolozon
87743351,87745000,22.0,Nurieux Gare,Bellegarde
87743526,87131961,9.0,Bellignat,Brion - Montréal-la-Cluse Gare
87743526,87743534,5.0,Bellignat,Oyonnax
87743534,87131961,20.0,Oyonnax,Brion - Montréal-la-Cluse Gare
87743534,87695973,3.0,Oyonnax,Bellignat - Lycée-Arbez-Carme
87743534,87743526,4.0,Oyonnax,Bellignat
87743534,87743591,25.0,Oyonnax,Molinges Village
87743591,87743534,30.0,Molinges Village,Oyonnax
87743591,87743633,20.0,Molinges Village,Saint-Claude
87743633,87715441,32.0,Saint-Claude,Morez
87743633,87743591,15.0,Saint-Claude,Molinges Village
87743716,87695965,8.0,Ambérieu-en-Bugey,Ambronay-Priay RD 1075
87743716,87723197,23.0,Ambérieu-en-Bugey,Lyon Part Dieu
87743716,87723585,7.0,Ambérieu-en-Bugey,Meximieux - Pérouges
87743716,87741074,28.0,Ambérieu-en-Bugey,Culoz
87743716,87741132,44.0,Ambérieu-en-Bugey,Aix-les-Bains le Revard
87743716,87741504,24.0,Ambérieu-en-Bugey,Virieu-le-Grand - Belley
87743716,87743005,18.0,Ambérieu-en-Bugey,Bourg-en-Bresse
87743716,87743120,13.0,Ambérieu-en-Bugey,Pont-d'Ain
87743716,87743146,5.0,Ambérieu-en-Bugey,Ambronay - Priay
87743716,87743740,8.0,Ambérieu-en-Bugey,Saint-Rambert-en-Bugey
87743716,87743757,11.0,Ambérieu-en-Bugey,Tenay - Hauteville
87743716,87745000,79.0,Ambérieu-en-Bugey,Bellegarde
87743740,87743716,9.0,Saint-Rambert-en-Bugey,Ambérieu-en-Bugey
87743740,87743757,5.0,Saint-Rambert-en-Bugey,Tenay - Hauteville
87743757,87723197,36.0,Tenay - Hauteville,Lyon Part Dieu
87743757,87741074,19.0,Tenay - Hauteville,Culoz
87743757,87741504,13.0,Tenay - Hauteville,Virieu-le-Grand - Belley
87743757,87743716,11.0,Tenay - Hauteville,Ambérieu-en-Bugey
87743757,87743740,5.0,Tenay - Hauteville,Saint-Rambert-en-Bugey
87743872,87396002,3.0,Le Mans Hôpital-Université,Le Mans
87743872,87396028,5.0,Le Mans Hôpital-Université,Neuville
87743872,87396200,9.0,Le Mans Hôpital-Université,Domfront
87744011,87117457,6.0,Colombey-les-Belles Mairie,Autreville Centre
87744011,87141002,35.0,Colombey-les-Belles Mairie,Nancy
87744011,87141044,19.0,Colombey-les-Belles Mairie,Toul
87744078,87746701,4.0,Saint-Gervais-les-Bains,Chedde
87744177,87481184,6.0,Ancenis Bis,Oudon
87744235,87214056,18.0,Châtenois Collège,Sélestat
87744235,87640458,10.0,Châtenois Collège,Châtenois Val-de-Villé Gare
87744243,87543140,50.0,Orléans Avenue de Paris,Lamotte-Beuvron
87744243,87574137,45.0,Orléans Avenue de Paris,Meung-sur-Loire
87745000,85010082,26.0,Bellegarde,Genève Cornavin
87745000,87686006,157.0,Bellegarde,Paris Gare de Lyon Hall 1 - 2
87745000,87723197,71.0,Bellegarde,Lyon Part Dieu
87745000,87741074,20.0,Bellegarde,Culoz
87745000,87741132,36.0,Bellegarde,Aix-les-Bains le Revard
87745000,87743005,45.0,Bellegarde,Bourg-en-Bresse
87745000,87743351,22.0,Bellegarde,Nurieux Gare
87745000,87743716,74.0,Bellegarde,Ambérieu-en-Bugey
87745000,87745380,10.0,Bellegarde,Pougny - Chancy
87745000,87745414,11.0,Bellegarde,Valleiry
87745000,87745497,34.0,Bellegarde,Annemasse
87745000,87745828,12.0,Bellegarde,Seyssel - Corbonod
87745000,87746305,50.0,Bellegarde,La Roche-sur-Foron
87745380,85010017,5.0,Pougny - Chancy,La Plaine (Suisse)
87745380,85010025,7.0,Pougny - Chancy,Russin
87745380,87745000,10.0,Pougny - Chancy,Bellegarde
87745414,87745000,11.0,Valleiry,Bellegarde
87745414,87745430,8.0,Valleiry,Saint-Julien-en-Genevois
87745430,87392829,110.0,Saint-Julien-en-Genevois,Saint-Martin-d'Hères
87745430,87745414,8.0,Saint-Julien-en-Genevois,Valleiry
87745430,87745497,13.0,Saint-Julien-en-Genevois,Annemasse
87745430,87746008,40.0,Saint-Julien-en-Genevois,Annecy
87745497,85162743,4.0,Annemasse,Chêne-Bourg
87745497,85927137,15.0,Annemasse,Chêne-Bourg Place Favre
87745497,87686006,215.0,Annemasse,Paris Gare de Lyon Hall 1 - 2
87745497,87741009,100.0,Annemasse,Chambéry - Challes-les-Eaux
87745497,87745000,33.0,Annemasse,Bellegarde
87745497,87745430,12.0,Annemasse,Saint-Julien-en-Genevois
87745497,87745588,7.0,Annemasse,Machilly
87745497,87745596,20.0,Annemasse,Bons-en-Chablais
87745497,87745646,24.0,Annemasse,Thonon-les-Bains
87745497,87746206,43.0,Annemasse,Pringy
87745497,87746305,14.0,Annemasse,La Roche-sur-Foron
87745497,87746370,28.0,Annemasse,Cluses
87745497,87746511,8.0,Annemasse,Reignier
87745588,87745497,8.0,Machilly,Annemasse
87745588,87745596,3.0,Machilly,Bons-en-Chablais
87745596,87745497,20.0,Bons-en-Chablais,Annemasse
87745596,87745588,3.0,Bons-en-Chablais,Machilly
87745596,87745620,5.0,Bons-en-Chablais,Perrignier
87745596,87745646,20.0,Bons-en-Chablais,Thonon-les-Bains
87745596,87746008,60.0,Bons-en-Chablais,Annecy
87745620,87745497,40.0,Perrignier,Annemasse
87745620,87745596,5.0,Perrignier,Bons-en-Chablais
87745620,87745646,8.0,Perrignier,Thonon-les-Bains
87745646,87745497,21.0,Thonon-les-Bains,Annemasse
87745646,87745596,20.0,Thonon-les-Bains,Bons-en-Chablais
87745646,87745620,7.0,Thonon-les-Bains,Perrignier
87745646,87745679,8.0,Thonon-les-Bains,Évian-les-Bains
87745679,87745620,25.0,Évian-les-Bains,Perrignier
87745679,87745646,7.0,Évian-les-Bains,Thonon-les-Bains
87745679,87746008,105.0,Évian-les-Bains,Annecy
87745828,87741074,9.0,Seyssel - Corbonod,Culoz
87745828,87745000,12.0,Seyssel - Corbonod,Bellegarde
87746008,87697128,112.0,Annecy,Lyon-Part-Dieu Gare Routière
